contrato;contrato_siad;status;descricao_do_motivo;data;responsavel;portal_de_compras
PRC-22.042/2017-C;9176829;Execução concluída;;2021-12-27 00:00:00;-;2301762 000056/2017
DM-22.010/2019-A;9241241;Execução concluída;;2022-01-26 00:00:00;-;2301762 000019/2019
DM-010/2021;9292849;Execução concluída;;2022-01-31 00:00:00;-;2301762 000044/2021
PRC-22.030/2017-C;9164794;Execução concluída;;2022-02-28 00:00:00;-;2301762 000066/2017
PRC-22.035/2017-C;9178157;Execução concluída;;2022-02-28 00:00:00;-;2301762 000030/2017
DM-22.004/2020-A;9245547;Execução concluída;;2022-03-18 00:00:00;-;2301762 000039/2019
DM-22.005/2020-A;9245589;Execução concluída;;2022-04-05 00:00:00;-;2301762 000038/2019
PRC-22.038/2017-C;9178085;Execução concluída;;2022-05-31 00:00:00;-;2301762 000051/2017
DM-005/2022;9324266;Execução concluída;;2022-05-31 00:00:00;-;2301762 000005/2022
DC-015/2021;9301435;Execução concluída;;2023-02-28 00:00:00;-;2301520 000022/2021
DM-22.011/2020-B;9245717;Execução concluída;;2023-04-06 00:00:00;-;2301762 000040/2019
PRC-22.039/2017-C;9159015;Execução concluída;;2021-12-27 00:00:00;-;2301762 000054/2017
DM-018/2021;9309947;Execução concluída;;2022-11-15 00:00:00;-;2301762 000050/2021
DM-022/2022;9337072;Execução concluída;;2023-05-31 00:00:00;-;2301762 000016/2021
PRC-22.003/2019;9218745;Execução concluída;;2020-12-31 00:00:00;-;2301520 000001/2019
PRC-22.020/2017-C;9161359;Execução concluída;;2021-10-01 00:00:00;-;2301762 000026/2017
PRC-22.040/2017-C;9177986;Execução concluída;;2021-12-28 00:00:00;-;2301762 000037/2017
PRC-22.019/2017-C;9159186;Execução concluída;;2021-10-01 00:00:00;-;2301762 000041/2017
PRC-22.013/2018-C;9187441;Execução concluída;;2022-05-31 00:00:00;-;2301762 000001/2018
DM 014/2021;9292103;Execução concluída;;2022-08-19 00:00:00;-;2301762 000012/2021
DC-009/2021;9288096;Execução concluída;;2023-02-01 00:00:00;-;2301520 000014/2021
DC-22.017/2020;9261336;Execução concluída;;2021-04-28 00:00:00;-;2301520 000014/2020
DM-22.007/2020-A;9245548;Execução concluída;;2022-03-31 00:00:00;-;2301762 000037/2019
PRC-22.037/2017-D;9178130;Execução concluída;;2023-02-28 00:00:00;-;2301762 000048/2017
DM-22.005/2019;9220723;Execução concluída;;2021-07-16 00:00:00;-;2301762 000005/2019
PRC-22.017/2017-D;9159040;Execução concluída;;2022-10-01 00:00:00;-;2301762 000062/2017
DC-22.018/2020;9261488;Execução concluída;;2021-11-26 00:00:00;-;2301520 000007/2020
PRC-22.029/2017-B;9164650;Execução concluída;;2021-01-31 00:00:00;-;2301762 000033/2017
PRC-22.019/2017-D;9159186;Execução concluída;;2022-10-01 00:00:00;-;2301762 000041/2017
DM-22.006/2019-A;9220725;Execução concluída;;2021-09-30 00:00:00;-;2301762 000043/2017
PRC-22.017/2018-C;9192575;Execução concluída;;2022-06-30 00:00:00;-;2301762 000005/2018
DM-030/2021;9301318;Execução concluída;;2023-03-31 00:00:00;-;2301762 000021/2021
PRC-22.024/2018-B;9195932;Execução concluída;;2021-10-28 00:00:00;-;2301762 000002/2018
DC-002/2022;9323553;Execução concluída;;2022-12-24 00:00:00;-;2301520 000031/2021
DM-22.008/2020;9245549;Execução concluída;;2021-03-31 00:00:00;-;2301762 000036/2019
PRC-29.007/2017-B;Concluído;Execução concluída;;2022-07-31 00:00:00;-;2301762 000016/2017
DM-22.007/2020;9245548;Execução concluída;;2021-03-31 00:00:00;-;2301762 000037/2019
DM-22.006/2019-B;9220725;Execução concluída;;2022-09-30 00:00:00;-;2301762 000043/2017
DM-012/2021;9292942;Execução concluída;;2022-10-14 00:00:00;-;2301762 000015/2021
DM-004/2021;9289932;Execução concluída;;2023-02-04 00:00:00;-;2301762 000017/2021
PRC-22.043/2017-C;9178156;Execução concluída;;2022-05-31 00:00:00;-;2301762 000034/2017
PRC-22.025/2017-D;9162820;Execução concluída;;2023-02-28 00:00:00;-;2301762 000036/2017
PRC-22.039/2017-B;9176826;Execução concluída;;2020-12-27 00:00:00;-;2301762 000054/2017
PRC-22.031/2017-D;9165579;Execução concluída;;2022-11-30 00:00:00;-;2301762 000053/2017
PRC-22.040/2017-D;9177986;Execução concluída;;2022-12-28 00:00:00;-;2301762 000037/2017
PRC-22.033/2017-D;9169945;Execução concluída;;2022-12-20 00:00:00;-;2301762 000055/2017
PRC-22.034/2017-D;9174578;Execução concluída;;2022-12-20 00:00:00;-;2301762 000047/2017
DM-22.011/2020;9245717;Execução concluída;;2021-04-06 00:00:00;-;2301762 000040/2019
PRC-22.026/2017-C;9162813;Execução concluída;;2022-02-18 00:00:00;-;2301762 000029/2017
DM-003/2022;9321401;Execução concluída;;2023-05-08 00:00:00;-;2301762 000076/2021
DM-22.008/2020-A;9245549;Execução concluída;;2022-03-31 00:00:00;-;2301762 000036/2019
DM-041/2022;9372028;Execução concluída;;2023-04-30 00:00:00;-;2301762 000059/2022
PRC-22.018/2017-D;9159015;Execução concluída;;2022-10-01 00:00:00;-;2301762 000044/2017
PRC-22.038/2017-B;9178085;Execução concluída;;2021-05-31 00:00:00;-;2301762 000051/2017
DM-22.003/2020-A;9245004;Execução concluída;;2022-03-17 00:00:00;-;2301762 000044/2019
PRC-22.029/2017-C;9164650;Execução concluída;;2022-01-31 00:00:00;-;2301762 000033/2017
PRC-22.017/2018-B;9192575;Execução concluída;;2021-06-30 00:00:00;-;2301762 000005/2018
DM-007/2022;9325902;Execução concluída;;2022-07-09 00:00:00;-;2301762 000009/2022
DM-22.012/2020-A;9245580;Execução concluída;;2022-03-23 00:00:00;-;2301762 000043/2019
DI-22.001/2020;9241566;Execução concluída;;2022-12-30 00:00:00;-;2301520 000003/2019
DC-22.015/2020;9262781;Execução concluída;;2021-12-30 00:00:00;-;1301608 000009/2020
PRC-22.041/2017-C;9176459;Execução concluída;;2022-01-31 00:00:00;-;2301762 000049/2017
DM-010/2022;9333318;Execução concluída;;2023-06-30 00:00:00;-;2301762 000009/2021
PRC-22.043/2017-B;9178156;Execução concluída;;2021-05-31 00:00:00;-;2301762 000034/2017
PRC-22.037/2017-C;9178130;Execução concluída;;2022-02-28 00:00:00;-;2301762 000048/2017
PRC-22.004/2018-C;9180348;Execução concluída;;2022-05-31 00:00:00;-;2301762 000050/2017
DM-009/2021;9290734;Execução concluída;;2022-08-31 00:00:00;-;2301762 000040/2021
DM-017/2021;9300468;Execução concluída;;2022-04-02 00:00:00;-;2301762 000043/2021
PRC-22.022/2017-D;9162650;Execução concluída;;2022-10-31 00:00:00;-;2301762 000035/2017
PRC-29.012/2016-D;9073557;Execução concluída;;2021-07-11 00:00:00;-;2301403 000052/2015
PRC-22.025/2017-C;9162820;Execução concluída;;2022-02-28 00:00:00;-;2301762 000036/2017
DM-008/2022;9324272;Execução concluída;;2022-07-23 00:00:00;-;2301762 000028/2022
DM-011/2021;9292941;Execução concluída;;2022-08-31 00:00:00;-;2301762 000013/2021
DC-013/2021;9292908;Execução concluída;;2023-01-29 00:00:00;-;2301520 000016/2021
PRC-22.035/2017-D;9178157;Execução concluída;;2023-02-28 00:00:00;-;2301762 000030/2017
PRC-22.041/2017-D;9176459;Execução concluída;;2023-01-31 00:00:00;-;2301762 000049/2017
DM-005/2021;9290304;Execução concluída;;2023-05-18 00:00:00;-;2301762 000031/2021
DM-22.004/2020;9245547;Execução concluída;;2021-03-18 00:00:00;-;2301762 000039/2019
PRC-22.041/2017-B;9176459;Execução concluída;;2021-01-31 00:00:00;-;2301762 000049/2017
PRC-22.023/2018-B;9195627;Execução concluída;;2021-07-12 00:00:00;-;2301762 000006/2018
DM-021/2022;9332670;Execução concluída;;2022-09-30 00:00:00;-;2301762 000054/2021
DM-006/2021;9290287;Execução concluída;;2022-03-31 00:00:00;-;2301762 000011/2021
DM-001/2022;9472756;Execução concluída;;2023-05-25 00:00:00;-;2301762 000079/2021
DM-22.005/2020;9245589;Execução concluída;;2021-04-05 00:00:00;-;2301762 000038/2019
PRC-22.017/2017-C;9159040;Execução concluída;;2021-10-01 00:00:00;-;2301762 000062/2017
DM-22.009/2020-A;9245587;Execução concluída;;2022-04-05 00:00:00;-;2301762 000042/2019
PRC-22.024/2018-A;9195932;Execução concluída;;2020-10-28 00:00:00;-;2301762 000002/2018
DM-22.010/2019-B;9241241;Execução concluída;;2023-01-26 00:00:00;-;2301762 000019/2019
PRC-22.022/2017-C;9162650;Execução concluída;;2021-10-31 00:00:00;-;2301762 000035/2017
DC-22.016/2020;Rescindido;Rescindido;Caso Fortuito ou Força Maior;2021-01-19 00:00:00;-;2301520 000006/2020
DC-021/2022;9374633;Rescindido;Caso Fortuito ou Força Maior;2024-06-04 00:00:00;-;2301520 000025/2022
DC-020/2022;9344782;Rescindido;Problemas relacionados à contratada;2023-12-27 00:00:00;-;2301520 000013/2022
DC-005/2022;9327347;Rescindido;Problemas relacionados à contratada;2023-02-16 00:00:00;-;2301520 000030/2021
DP-012/2023;9386092;Rescindido;Outros tipos de paralisação;2023-04-28 00:00:00;-;2301601 000004/2023
DC-003/2021;Rescindido;Rescindido;Caso Fortuito ou Força Maior;2022-03-16 00:00:00;-;2301520 000001/2021
DC-006/2022;9342951;Rescindido;Outros tipos de paralisação;2025-08-14 00:00:00;-;2301520 000034/2021
DC-016/2021;9301376;Rescindido;Caso Fortuito ou Força Maior;2023-02-20 00:00:00;-;2301520 000015/2021
DC-001/2022;9344057;Rescindido;Caso Fortuito ou Força Maior;2026-01-09 00:00:00;-;2301520 000029/2021
DC-011/2024;9442960;Rescindido;Caso Fortuito ou Força Maior;2026-01-09 00:00:00;-;2301520 000007/2024
DM-028/2022;9344818;Rescindido;Outros tipos de paralisação;2023-08-07 00:00:00;-;2301762 000010/2022
DC-009/2023;9388658;Rescindido;Outros tipos de paralisação;2026-03-31 00:00:00;-;2301520 000020/2022
DC-018/2022;9344786;Rescindido;Caso Fortuito ou Força Maior;2026-03-30 00:00:00;-;2301520 000015/2022
DC-009/2022;9337329;Rescindido;Questões técnicas que vieram a ser conhecidas somente após a licitação;2023-06-23 00:00:00;-;2301520 000004/2022
DC-012/2021;9292906;Rescindido;Caso Fortuito ou Força Maior;2022-07-01 00:00:00;-;2301520 000019/2021
DC-010/2021;Rescindido;Rescindido;Caso Fortuito ou Força Maior;2022-04-19 00:00:00;-;2301520 000021/2021
DM-016/2022;9333352;Rescindido;Outros tipos de paralisação;2023-05-23 00:00:00;-;2301762 000033/2021
DC-011/2021;9291848;Rescindido;Problemas relacionados à contratada;2022-05-09 00:00:00;-;2301520 000007/2021
DM-9445782/2024;9445782;A Iniciar;;2024-12-16 00:00:00;-;2301762 000114/2024
DF/GTIC-9444079;9444079;A Iniciar;;2024-12-02 00:00:00;-;2301403 000100/2024
DM-9445784/2024;9445784;A Iniciar;;2024-12-16 00:00:00;-;2301762 000113/2024
DM-030/2023-A;9408491;A Iniciar;;2024-12-29 00:00:00;-;2301762 000027/2023
DC-9445592/2024;9445592;A Iniciar;;2024-12-04 00:00:00;-;2301520 002220/2024
DER-30.014/2025;Concluído;A Iniciar;;2025-04-04 00:00:00;-;Não Disponível
DM-015/2023;9394312;A Iniciar;;2023-09-14 00:00:00;-;2301762 000023/2023
DM-014/2023;9393682;A Iniciar;;2023-09-14 00:00:00;-;2301762 000024/2023
DM-023/2023;9408490;A Iniciar;;2023-12-28 00:00:00;-;2301762 000007/2023
DM-005/2024;9414460;A Iniciar;;2024-03-14 00:00:00;-;2301762 000036/2023
DP-012/2023;9386092;A Iniciar;;2023-04-27 00:00:00;-;2301601 000004/2023
DC-017/2023;9406230;A Iniciar;;2023-12-19 00:00:00;-;2301520 000015/2023
DM-021/2023;9406400;A Iniciar;;2023-11-08 00:00:00;-;2301762 000029/2023
DC-007/2024;9424592;A Iniciar;;2024-04-15 00:00:00;-;2301520 000024/2023
DC-012/2023;9473175;A Iniciar;;2023-08-17 00:00:00;-;2301520 000007/2023
DG/AMA-009436677/2024;9436677;A Iniciar;;2024-08-20 00:00:00;-;2301617 000002/2024
DC-9473951/2025;9473951;A Iniciar;;2025-08-11 00:00:00;-;2301520 000010/2025
DM-017/2023;9400451;A Iniciar;;2023-10-27 00:00:00;-;2301762 000019/2023
DP-008/2023;9386087;A Iniciar;;2023-04-27 00:00:00;-;2301601 000004/2023
DC-019/2023;9407817;A Iniciar;;2023-12-22 00:00:00;-;2301520 000021/2023
DM-022/2023;9408657;A Iniciar;;2023-12-22 00:00:00;-;2301762 000031/2023
DM-019/2024;9424377;A Iniciar;;2024-04-26 00:00:00;-;2301762 000045/2023
DM-010/2023;9392809;A Iniciar;;2023-08-23 00:00:00;-;2301762 000009/2023
DM-011/2023;9392828;A Iniciar;;2023-08-23 00:00:00;-;2301762 000017/2023
DM-009/2023;9392817;A Iniciar;;2023-08-23 00:00:00;-;2301762 000018/2023
DM-016/2024;9424337;A Iniciar;;2024-04-25 00:00:00;-;2301762 000051/2023
DC-9497471/2026;9497471;A Iniciar;;2026-03-24 00:00:00;-;1301606 000003/2025
DC-9498666/2026;9453556;A Iniciar;;2026-03-20 00:00:00;-;2301520 000041/2025
DM-9502116/2026;9502116;A Iniciar;;2026-04-16 00:00:00;-;2301762 000026/2025
DC-9501601/2026;9501601;A Iniciar;;2026-04-23 00:00:00;-;2301520 000037/2025
DM-9497685/2026;9497685;A Iniciar;;2026-03-31 00:00:00;-;2301762 000023/2025
DC-9505062/2026;9505062;A Iniciar;;2026-05-06 00:00:00;-;2301520 000044/2025
DM-9504058/2026;9504058;A Iniciar;;2026-05-07 00:00:00;-;2301762 000030/2025
DC-9496643/2026;9496643;A Iniciar;;2026-03-17 00:00:00;-;1301606 000002/2025
DC-9493529/2026;9493529;A Iniciar;;2026-02-13 00:00:00;-;2301520 000036/2025
DC-9495596/2026;9495596;A Iniciar;;2026-03-10 00:00:00;-;2301520 000030/2025
DM-9471880/2025;9471880;A Iniciar;;2025-07-22 00:00:00;-;2301762 000001/2025
PRC-22.024/2018-E;9195932;A Iniciar;;2023-10-28 00:00:00;-;2301762 000002/2018
DP-014/2023;9386094;A Iniciar;;2023-05-09 00:00:00;-;2301601 000004/2023
DC-9445587/2024;9445587;A Iniciar;;2024-12-20 00:00:00;-;2301520 002220/2024
DC-9447109/2024;9447109;A Iniciar;;2024-12-26 00:00:00;-;2301520 000021/2024
DM-9459013/2025;9459013;A Iniciar;;2025-04-09 00:00:00;-;2301762 000020/2024
DM-9471834/2025;9471834;A Iniciar;;2025-07-22 00:00:00;-;2301762 000001/2025
DPEI-9470151;9470151;A Iniciar;;2025-07-04 00:00:00;-;2301601 000003/2025
DM-9474704/2025;9474704;A Iniciar;;2025-09-16 00:00:00;-;2301762 000005/2025
DPEI-9478941/2025;9478941;A Iniciar;;2025-09-30 00:00:00;-;2301601 000005/2025
DM-008/2023;9391551;A Iniciar;;2023-08-23 00:00:00;-;2301762 000014/2023
DM-020/2023;9402596;A Iniciar;;2023-10-27 00:00:00;-;2301762 000022/2023
DM-002/2024;9410208;A Iniciar;;2024-02-10 00:00:00;-;2301762 000027/2023
DM-018/2024;9424304;A Iniciar;;2024-04-24 00:00:00;-;2301762 000051/2023
DM-014/2024;9424302;A Iniciar;;2024-04-24 00:00:00;-;2301762 000051/2023
DPEI-9447985;9447985;A Iniciar;;2025-02-05 00:00:00;-;2301601 000004/2024
DM-9471835/2025;9471835;A Iniciar;;2025-07-17 00:00:00;-;2301762 000001/2025
DM-9485592/2025;9485592;A Iniciar;;2025-12-23 00:00:00;-;2301762 000016/2025
DM-9485591/2025;9485591;A Iniciar;;2025-12-23 00:00:00;-;2301762 000017/2025
DM-22.010/2019-D;9241241;A Iniciar;;2024-01-27 00:00:00;-;2301762 000019/2019
DC-022/2023;9430925;A Iniciar;;2024-01-09 00:00:00;-;1301606 000003/2023
DC-9447760/2025;9447760;A Iniciar;;2025-02-04 00:00:00;-;2301520 000019/2024
DC-9447761/2025;9447761;A Iniciar;;2025-02-04 00:00:00;-;2301520 000019/2024
DM-9471832/2025;9471832;A Iniciar;;2025-07-15 00:00:00;-;2301762 000001/2025
DC-9468321/2025;9468321;A Iniciar;;2025-05-21 00:00:00;-;2301520 000007/2025
DC-9471605/2025;9471605;A Iniciar;;2025-07-08 00:00:00;-;2301520 000011/2025
DC-9470224/2025;9470224;A Iniciar;;2025-06-16 00:00:00;-;1301606 000001/2025
DC-9473949/2025;9473949;A Iniciar;;2025-08-07 00:00:00;-;2301520 000018/2025
DC-009473175/2025;9473175;A Iniciar;;2025-08-14 00:00:00;-;2301520 000016/2025
DC-016/2023;9402062;A Iniciar;;2023-11-17 00:00:00;-;1301606 000001/2023
DC-015/2023;9405799;A Iniciar;;2023-11-10 00:00:00;-;2301520 000013/2023
DM-030/2023;9408491;A Iniciar;;2023-12-28 00:00:00;-;2301762 000027/2023
DC-9444080/2024;9444080;A Iniciar;;2024-11-28 00:00:00;-;2301520 000017/2024
DM-017/2024;9424449;A Iniciar;;2024-04-30 00:00:00;-;2301762 000051/2023
DM-015/2024;9424447;A Iniciar;;2024-04-30 00:00:00;-;2301762 000051/2023
DC-010/2024;9426807;A Iniciar;;2024-04-26 00:00:00;-;2301520 000029/2023
DC-9441355/2024 ;9441355;A Iniciar;;2024-11-22 00:00:00;-;2301520 000014/2024
DC-9441306/2024;9441306;A Iniciar;;2024-11-07 00:00:00;-;2301520 000012/2024
DPEI-9446143;9446143;A Iniciar;;2024-12-19 00:00:00;-;2301601 000004/2024
DM-9452477/2025;9452477;A Iniciar;;2025-02-27 00:00:00;-;2301762 000019/2024
DM-9492723/2025;9492723;A Iniciar;;2026-01-06 00:00:00;-;2301762 000024/2025
DC-9492065/2025;9492065;A Iniciar;;2025-12-26 00:00:00;-;2301520 000023/2025
DC-9479677/2025;9479677;A Iniciar;;2025-10-08 00:00:00;-;2301520 000032/2025
DP-001/2023;9393558;A Iniciar;;2023-08-28 00:00:00;-;2301601 000010/2022
DM-9454417/2025;9454417;A Iniciar;;2025-03-08 00:00:00;-;2301762 000018/2024
DM-9440654/2024;9440654;A Iniciar;;2024-10-17 00:00:00;-;2301762 000008/2024
DM-9440650/2024;9440650;A Iniciar;;2024-10-17 00:00:00;-;2301762 000008/2024
DM-9440662/2024;9440662;A Iniciar;;2024-10-17 00:00:00;-;2301762 000008/2024
DM-9471881/2025;9471881;A Iniciar;;2025-07-28 00:00:00;-;2301762 000001/2025
DM-9471879/2025;9471879;A Iniciar;;2025-07-28 00:00:00;-;2301762 000001/2025
DM-22.006/2019-D;9220725;A Iniciar;;2023-10-01 00:00:00;-;2301762 000043/2017
DM-9445821/2024;9445821;A Iniciar;;2024-12-17 00:00:00;-;2301762 000012/2024
AMA-9447965/2025;9447965;A Iniciar;;2025-02-12 00:00:00;-;2301617 000004/2024
DPEI-9470883;9470883;A Iniciar;;2025-07-15 00:00:00;-;2301601 000002/2025
DPEI-9480550/2025;9480550;A Iniciar;;2025-09-01 00:00:00;-;2301601 000004/2025
DM-018/2023;9400070;A Iniciar;;2023-10-27 00:00:00;-;2301762 000026/2023
DM-028/2023;9408646;A Iniciar;;2024-01-04 00:00:00;-;2301762 000027/2023
DM-003/2024;9412570;A Iniciar;;2024-02-23 00:00:00;-;2301762 000048/2023
DM-9453530;9453530;A Iniciar;;2025-03-08 00:00:00;-;2301762 000021/2024
DM-9493180/2026;9493180;A Iniciar;;2026-01-22 00:00:00;-;2301762 000001/2025
DM-9493202/2026;9493202;A Iniciar;;2026-02-05 00:00:00;-;2301762 000025/2025
DM-9493137/2026;9493137;A Iniciar;;2026-02-05 00:00:00;-;2301762 000022/2025
DC-9493122/2026;9493122;A Iniciar;;2026-01-21 00:00:00;-;2301520 000034/2025
DM-019/2023;9401399;A Iniciar;;2023-10-27 00:00:00;-;2301762 000028/2023
DC-018/2023;9408433;A Iniciar;;2023-12-26 00:00:00;-;1301606 000002/2023
DM-22.003/2020-D;9245004;A Iniciar;;2024-03-01 00:00:00;-;2301762 000044/2019
DC-005/2024;9422256;A Iniciar;;2024-04-05 00:00:00;-;2301520 000025/2023
DC-9478759/2025;9478759;A Iniciar;;2025-09-22 00:00:00;-;2301520 000029/2025
DC-9481581/2025;9481581;A Iniciar;;2025-10-31 00:00:00;-;2301520 000031/2025
DC-9491012/2025;9491012;A Iniciar;;2025-12-26 00:00:00;-;2301520 000024/2025
DC-9492083/2025;9492083;A Iniciar;;2025-12-26 00:00:00;-;2301520 000038/2025
DC-9492718/2025;9492718;A Iniciar;;2026-01-02 00:00:00;-;2301520 000022/2025
DC-9491013/2025;9491013;A Iniciar;;2025-12-24 00:00:00;-;2301520 000028/2025
DC-9492715/2025;9492715;A Iniciar;;2026-01-21 00:00:00;-;2301520 000035/2025
9447045/2024-A;9447045;A Iniciar;;2026-01-01 00:00:00;-;1301017 000012/2024
9447043/2024-A;9447043;A Iniciar;;2026-01-01 00:00:00;-;1301017 000012/2024
DC-011R/2024;9498942;A Iniciar;;2026-02-11 00:00:00;-;2301520 000010/2026
DC-020/2023;9411269;A Iniciar;;2023-12-30 00:00:00;-;2301520 000019/2023
DM-9440657/2024;9440657;A Iniciar;;2024-10-16 00:00:00;-;2301762 000008/2024
DC-9472752/2025;9472752;A Iniciar;;2025-08-05 00:00:00;-;2301520 000008/2025
DPEI-006/2024;9416621;A Iniciar;;2024-03-19 00:00:00;-;2301601 000002/2024
DPEI-030/2023;Em andamento;A Iniciar;;2023-11-17 00:00:00;-;Não Disponível
DPEI-005/2024;9414322;A Iniciar;;2024-03-08 00:00:00;-;2301601 000002/2024
DM-011/2024;9421657;A Iniciar;;2024-04-06 00:00:00;-;2301762 000036/2023
DPEI-003/2024;9417600;A Iniciar;;2024-03-26 00:00:00;-;2301601 000002/2024
DPEI-007/2024;9417534;A Iniciar;;2024-03-16 00:00:00;-;2301601 000006/2023
DPEI-004/2024;9416600;A Iniciar;;2024-03-19 00:00:00;-;2301601 000002/2024
DPEI-002/2024;9414453;A Iniciar;;2024-03-12 00:00:00;-;2301601 000002/2024
DM-9440647/2024;9440647;A Iniciar;;2024-10-21 00:00:00;-;2301762 000008/2024
DM-9440658/2024;9440658;A Iniciar;;2024-10-21 00:00:00;-;2301762 000008/2024
9439923;9439923;A Iniciar;;2024-10-12 00:00:00;-;2301707 000004/2024
DM-9440649/2024;9440649;A Iniciar;;2024-10-16 00:00:00;-;2301762 000008/2024
DM-9440655/2024;9440655;A Iniciar;;2024-10-18 00:00:00;-;2301762 000008/2024
DM-9440661/2024;9440661;A Iniciar;;2024-10-21 00:00:00;-;2301762 000008/2024
DM-9440653/2024;9440653;A Iniciar;;2024-10-18 00:00:00;-;2301762 000008/2024
DC-9439921/2024;9439921;A Iniciar;;2024-10-08 00:00:00;-;1301606 000001/2024
DC-9448965/2025;9448965;A Iniciar;;2025-02-04 00:00:00;-;2301520 000025/2024
DC-9453556/2025;9453556;A Iniciar;;2025-03-01 00:00:00;-;2301520 000027/2023
DPEI-9447050;9447050;A Iniciar;;2024-12-26 00:00:00;-;2301601 000003/2024
DM-9473163/2025;9473163;A Iniciar;;2025-08-07 00:00:00;-;2301762 000001/2025
DM-9471830/2025;9471830;A Iniciar;;2025-08-07 00:00:00;-;2301762 000001/2025
DM-9473312/2025;9473312;A Iniciar;;2025-08-08 00:00:00;-;2301762 000004/2025
DM-001/2024;9410177;A Iniciar;;2024-02-02 00:00:00;-;2301762 000001/2024
DM-22.005/2020-D;9245589;A Iniciar;;2024-04-06 00:00:00;-;2301762 000038/2019
DM-22.011/2020-D;9245717;A Iniciar;;2024-04-07 00:00:00;-;2301762 000040/2019
DM-22.007/2020-D;9245548;A Iniciar;;2024-04-01 00:00:00;-;2301762 000037/2019
DM-22.004/2020-D;9245547;A Iniciar;;2024-03-19 00:00:00;-;2301762 000039/2019
DM-22.008/2020-D;9245549;A Iniciar;;2024-04-01 00:00:00;-;2301762 000036/2019
DM-008/2024;9422064;A Iniciar;;2024-04-09 00:00:00;-;2301762 000036/2023
DM-007/2024;9422060;A Iniciar;;2024-04-09 00:00:00;-;2301762 000036/2023
DM-009/2024;9422078;A Iniciar;;2024-04-10 00:00:00;-;2301762 000036/2023
DM-012/2024;9422079;A Iniciar;;2024-04-10 00:00:00;-;2301762 000036/2023
DC-9445668/2024;9445668;A Iniciar;;2024-12-09 00:00:00;-;2301520 000008/2024
9473911/2024;9473911;A Iniciar;;2025-08-25 00:00:00;-;1301017 000043/2024
DM-027/2023;9407075;A Iniciar;;2023-12-22 00:00:00;-;2301762 000027/2023
DM-026/2023;9407068;A Iniciar;;2023-12-22 00:00:00;-;2301762 000027/2023
DM-031/2023;9410175;A Iniciar;;2024-01-06 00:00:00;-;2301762 000041/2023
DM-032/2023;9410180;A Iniciar;;2024-02-02 00:00:00;-;2301762 000039/2023
DC-008/2024;9428115;A Iniciar;;2024-05-07 00:00:00;-;2301520 000012/2023
DM-029/2023;9408476;A Iniciar;;2023-12-28 00:00:00;-;2301762 000027/2023
DM-025/2023;9408445;A Iniciar;;2023-12-28 00:00:00;-;2301762 000027/2023
DC-004/2024;9429715;A Iniciar;;2024-03-14 00:00:00;-;2301520 000020/2023
DC-003/2024;9417863;A Iniciar;;2024-03-14 00:00:00;-;2301520 000001/2024
DC-002/2024;9417858;A Iniciar;;2024-03-14 00:00:00;-;2301520 000001/2024
DM-012/2023;9393554;A Iniciar;;2023-09-06 00:00:00;-;2301762 000005/2023
AMA-9445113/2024;9445113;A Iniciar;;2024-11-28 00:00:00;-;2301617 000001/2024
DP-015/2023;9386095;A Iniciar;;2023-04-27 00:00:00;-;2301601 000004/2023
DC-001/2024;9416622;A Iniciar;;2024-03-05 00:00:00;-;2301520 000011/2023
DM-006/2024;9414641;A Iniciar;;2024-03-14 00:00:00;-;2301762 000050/2023
DC-011/2024;9442960;A Iniciar;;2024-08-08 00:00:00;-;2301520 000007/2024
PRC-24.001/2019-ANO 6;9222901;A Iniciar;;2024-10-16 00:00:00;-;2301601 000008/2018
DM-007/2023;9394628;A Iniciar;;2023-09-20 00:00:00;-;2301762 000012/2023
DP-023/2023;9393561;A Iniciar;;2023-09-02 00:00:00;-;2301601 000012/2022
DM-004/2024;9413969;A Iniciar;;2024-03-02 00:00:00;-;2301762 000046/2023
DM-013/2024;9423384;A Iniciar;;2024-04-17 00:00:00;-;2301762 000049/2023
DM-020/2024;9427674;A Iniciar;;2024-05-14 00:00:00;-;2301762 000051/2023
DM-022/2024;9427765;A Iniciar;;2024-05-15 00:00:00;-;2301762 000051/2023
DM-9437231;9437231;A Iniciar;;2024-09-03 00:00:00;-;2301762 000006/2024
DM-9447057/2024;9447057;A Iniciar;;2024-12-26 00:00:00;-;2301762 000016/2024
DM-9447456/2024;9447456;A Iniciar;;2025-01-14 00:00:00;-;2301762 000017/2024
PRC-24.001/2019-ANO 5;9222901;A Iniciar;;2023-10-16 00:00:00;-;2301601 000008/2018
DPEI - 028/2023;9393495;A Iniciar;;2023-09-01 00:00:00;-;2301601 000007/2023
DM-9445781/2024;9445781;A Iniciar;;2024-12-12 00:00:00;-;2301762 000015/2024
AMA-9458828/2025;9458828;A Iniciar;;2025-03-31 00:00:00;-;2301617 000005/2024
DC-9459023/2025;9459023;A Iniciar;;2025-04-05 00:00:00;-;2301520 000001/2025
DC-9459021/2025;9459021;A Iniciar;;2025-04-05 00:00:00;-;2301520 000004/2025
DC-9459022/2025;9459022;A Iniciar;;2025-04-05 00:00:00;-;2301520 000001/2025
DC-9458861/2025;9458861;A Iniciar;;2025-03-30 00:00:00;-;2301520 000027/2024
DC-9458476/2025;9458476;A Iniciar;;2025-03-26 00:00:00;-;2301520 000024/2024
